SalesOrderID,OrderDate,DueDate,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID
65352,2014-01-29 00:00:00,2014-02-10 00:00:00,SO65352,,10-4030-018087,18087
65353,2014-01-29 00:00:00,2014-02-10 00:00:00,SO65353,,10-4030-019656,19656
65354,2014-01-29 00:00:00,2014-02-10 00:00:00,SO65354,,10-4030-016217,16217
65355,2014-01-29 00:00:00,2014-02-10 00:00:00,SO65355,,10-4030-022026,22026
65356,2014-01-29 00:00:00,2014-02-10 00:00:00,SO65356,,10-4030-019757,19757
65357,2014-01-29 00:00:00,2014-02-10 00:00:00,SO65357,,10-4030-013740,13740
65358,2014-01-29 00:00:00,2014-02-10 00:00:00,SO65358,,10-4030-018756,18756
65359,2014-01-29 00:00:00,2014-02-10 00:00:00,SO65359,,10-4030-012744,12744
65360,2014-01-29 00:00:00,2014-02-10 00:00:00,SO65360,,10-4030-019249,19249
65361,2014-01-29 00:00:00,2014-02-10 00:00:00,SO65361,,10-4030-016439,16439
65362,2014-01-29 00:00:00,2014-02-10 00:00:00,SO65362,,10-4030-025755,25755
65363,2014-01-29 00:00:00,2014-02-10 00:00:00,SO65363,,10-4030-012601,12601
65364,2014-01-29 00:00:00,2014-02-10 00:00:00,SO65364,,10-4030-012593,12593
65365,2014-01-29 00:00:00,2014-02-10 00:00:00,SO65365,,10-4030-019489,19489
65366,2014-01-29 00:00:00,2014-02-10 00:00:00,SO65366,,10-4030-028887,28887
65367,2014-01-29 00:00:00,2014-02-10 00:00:00,SO65367,,10-4030-011566,11566
65368,2014-01-29 00:00:00,2014-02-10 00:00:00,SO65368,,10-4030-025688,25688
65369,2014-01-29 00:00:00,2014-02-10 00:00:00,SO65369,,10-4030-015878,15878
65370,2014-01-29 00:00:00,2014-02-10 00:00:00,SO65370,,10-4030-015899,15899
65371,2014-01-29 00:00:00,2014-02-10 00:00:00,SO65371,,10-4030-017403,17403
65372,2014-01-29 00:00:00,2014-02-10 00:00:00,SO65372,,10-4030-015737,15737
65373,2014-01-29 00:00:00,2014-02-10 00:00:00,SO65373,,10-4030-016007,16007
65374,2014-01-29 00:00:00,2014-02-10 00:00:00,SO65374,,10-4030-015949,15949
65375,2014-01-29 00:00:00,2014-02-10 00:00:00,SO65375,,10-4030-015044,15044
65376,2014-01-29 00:00:00,2014-02-10 00:00:00,SO65376,,10-4030-021195,21195
65377,2014-01-29 00:00:00,2014-02-10 00:00:00,SO65377,,10-4030-021228,21228
65378,2014-01-29 00:00:00,2014-02-10 00:00:00,SO65378,,10-4030-026162,26162
65379,2014-01-29 00:00:00,2014-02-10 00:00:00,SO65379,,10-4030-026167,26167
65380,2014-01-29 00:00:00,2014-02-10 00:00:00,SO65380,,10-4030-021561,21561
65381,2014-01-29 00:00:00,2014-02-10 00:00:00,SO65381,,10-4030-014262,14262
65382,2014-01-29 00:00:00,2014-02-10 00:00:00,SO65382,,10-4030-014276,14276
65383,2014-01-29 00:00:00,2014-02-10 00:00:00,SO65383,,10-4030-014287,14287
65384,2014-01-29 00:00:00,2014-02-10 00:00:00,SO65384,,10-4030-026610,26610
65385,2014-01-29 00:00:00,2014-02-10 00:00:00,SO65385,,10-4030-026642,26642
65386,2014-01-29 00:00:00,2014-02-10 00:00:00,SO65386,,10-4030-023382,23382
65387,2014-01-29 00:00:00,2014-02-10 00:00:00,SO65387,,10-4030-023399,23399
65388,2014-01-29 00:00:00,2014-02-10 00:00:00,SO65388,,10-4030-023392,23392
65389,2014-01-29 00:00:00,2014-02-10 00:00:00,SO65389,,10-4030-024189,24189
65390,2014-01-29 00:00:00,2014-02-10 00:00:00,SO65390,,10-4030-024202,24202
65391,2014-01-29 00:00:00,2014-02-10 00:00:00,SO65391,,10-4030-024025,24025
65392,2014-01-29 00:00:00,2014-02-10 00:00:00,SO65392,,10-4030-026038,26038
65393,2014-01-29 00:00:00,2014-02-10 00:00:00,SO65393,,10-4030-028704,28704
65394,2014-01-29 00:00:00,2014-02-10 00:00:00,SO65394,,10-4030-012353,12353
65395,2014-01-29 00:00:00,2014-02-10 00:00:00,SO65395,,10-4030-012671,12671
65396,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65396,,10-4030-011363,11363
65397,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65397,,10-4030-026398,26398
65398,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65398,,10-4030-013157,13157
65399,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65399,,10-4030-015153,15153
65400,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65400,,10-4030-018261,18261
65401,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65401,,10-4030-026425,26425
65402,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65402,,10-4030-015025,15025
65403,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65403,,10-4030-014674,14674
65404,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65404,,10-4030-018147,18147
65405,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65405,,10-4030-022433,22433
65406,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65406,,10-4030-012982,12982
65407,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65407,,10-4030-029218,29218
65408,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65408,,10-4030-011223,11223
65409,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65409,,10-4030-014332,14332
65410,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65410,,10-4030-013318,13318
65411,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65411,,10-4030-023030,23030
65412,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65412,,10-4030-023149,23149
65413,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65413,,10-4030-019700,19700
65414,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65414,,10-4030-020754,20754
65415,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65415,,10-4030-018989,18989
65416,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65416,,10-4030-017607,17607
65417,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65417,,10-4030-015947,15947
65418,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65418,,10-4030-014907,14907
65419,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65419,,10-4030-015745,15745
65420,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65420,,10-4030-015966,15966
65421,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65421,,10-4030-014250,14250
65422,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65422,,10-4030-021547,21547
65423,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65423,,10-4030-013300,13300
65424,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65424,,10-4030-013816,13816
65425,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65425,,10-4030-023916,23916
65426,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65426,,10-4030-021043,21043
65427,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65427,,10-4030-020810,20810
65428,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65428,,10-4030-024151,24151
65429,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65429,,10-4030-020964,20964
65430,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65430,,10-4030-013191,13191
65431,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65431,,10-4030-015739,15739
65432,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65432,,10-4030-015983,15983
65433,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65433,,10-4030-015944,15944
65434,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65434,,10-4030-027159,27159
65435,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65435,,10-4030-025619,25619
65436,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65436,,10-4030-025829,25829
65437,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65437,,10-4030-017911,17911
65438,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65438,,10-4030-029182,29182
65439,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65439,,10-4030-024241,24241
65440,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65440,,10-4030-024169,24169
65441,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65441,,10-4030-024177,24177
65442,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65442,,10-4030-014322,14322
65443,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65443,,10-4030-018276,18276
65444,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65444,,10-4030-014261,14261
65445,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65445,,10-4030-026534,26534
65446,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65446,,10-4030-026727,26727
65447,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65447,,10-4030-021343,21343
65448,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65448,,10-4030-020007,20007
65449,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65449,,10-4030-020858,20858
65450,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65450,,10-4030-027789,27789
65451,2014-01-30 00:00:00,2014-02-11 00:00:00,SO65451,,10-4030-011488,11488
65452,2014-01-31 00:00:00,2014-02-12 00:00:00,SO65452,,10-4030-022429,22429
65453,2014-01-31 00:00:00,2014-02-12 00:00:00,SO65453,,10-4030-025635,25635
65454,2014-01-31 00:00:00,2014-02-12 00:00:00,SO65454,,10-4030-017945,17945
65455,2014-01-31 00:00:00,2014-02-12 00:00:00,SO65455,,10-4030-018171,18171
65456,2014-01-31 00:00:00,2014-02-12 00:00:00,SO65456,,10-4030-012138,12138
65457,2014-01-31 00:00:00,2014-02-12 00:00:00,SO65457,,10-4030-020604,20604
65458,2014-01-31 00:00:00,2014-02-12 00:00:00,SO65458,,10-4030-021880,21880
65459,2014-01-31 00:00:00,2014-02-12 00:00:00,SO65459,,10-4030-027708,27708
65460,2014-01-31 00:00:00,2014-02-12 00:00:00,SO65460,,10-4030-011079,11079
65461,2014-01-31 00:00:00,2014-02-12 00:00:00,SO65461,,10-4030-016621,16621
65462,2014-01-31 00:00:00,2014-02-12 00:00:00,SO65462,,10-4030-014203,14203
65463,2014-01-31 00:00:00,2014-02-12 00:00:00,SO65463,,10-4030-017972,17972
65464,2014-01-31 00:00:00,2014-02-12 00:00:00,SO65464,,10-4030-022679,22679
65465,2014-01-31 00:00:00,2014-02-12 00:00:00,SO65465,,10-4030-011262,11262
65466,2014-01-31 00:00:00,2014-02-12 00:00:00,SO65466,,10-4030-012880,12880
65467,2014-01-31 00:00:00,2014-02-12 00:00:00,SO65467,,10-4030-025260,25260
65468,2014-01-31 00:00:00,2014-02-12 00:00:00,SO65468,,10-4030-024767,24767
65469,2014-01-31 00:00:00,2014-02-12 00:00:00,SO65469,,10-4030-024439,24439
65470,2014-01-31 00:00:00,2014-02-12 00:00:00,SO65470,,10-4030-011711,11711
65471,2014-01-31 00:00:00,2014-02-12 00:00:00,SO65471,,10-4030-011711,11711
65472,2014-01-31 00:00:00,2014-02-12 00:00:00,SO65472,,10-4030-023133,23133
65473,2014-01-31 00:00:00,2014-02-12 00:00:00,SO65473,,10-4030-013423,13423
65474,2014-01-31 00:00:00,2014-02-12 00:00:00,SO65474,,10-4030-018235,18235
65475,2014-01-31 00:00:00,2014-02-12 00:00:00,SO65475,,10-4030-018997,18997
65476,2014-01-31 00:00:00,2014-02-12 00:00:00,SO65476,,10-4030-016994,16994
65477,2014-01-31 00:00:00,2014-02-12 00:00:00,SO65477,,10-4030-011740,11740
65478,2014-01-31 00:00:00,2014-02-12 00:00:00,SO65478,,10-4030-015408,15408
65479,2014-01-31 00:00:00,2014-02-12 00:00:00,SO65479,,10-4030-017223,17223
65480,2014-01-31 00:00:00,2014-02-12 00:00:00,SO65480,,10-4030-019281,19281
65481,2014-01-31 00:00:00,2014-02-12 00:00:00,SO65481,,10-4030-023952,23952
65482,2014-01-31 00:00:00,2014-02-12 00:00:00,SO65482,,10-4030-021853,21853
65483,2014-01-31 00:00:00,2014-02-12 00:00:00,SO65483,,10-4030-025806,25806
65484,2014-01-31 00:00:00,2014-02-12 00:00:00,SO65484,,10-4030-017835,17835
65485,2014-01-31 00:00:00,2014-02-12 00:00:00,SO65485,,10-4030-011785,11785
65486,2014-01-31 00:00:00,2014-02-12 00:00:00,SO65486,,10-4030-013240,13240
65487,2014-01-31 00:00:00,2014-02-12 00:00:00,SO65487,,10-4030-014480,14480
65488,2014-01-31 00:00:00,2014-02-12 00:00:00,SO65488,,10-4030-012414,12414
65489,2014-01-31 00:00:00,2014-02-12 00:00:00,SO65489,,10-4030-014738,14738
65490,2014-01-31 00:00:00,2014-02-12 00:00:00,SO65490,,10-4030-012901,12901
65491,2014-01-31 00:00:00,2014-02-12 00:00:00,SO65491,,10-4030-013209,13209
65492,2014-01-31 00:00:00,2014-02-12 00:00:00,SO65492,,10-4030-015992,15992
65493,2014-01-31 00:00:00,2014-02-12 00:00:00,SO65493,,10-4030-027134,27134
65494,2014-01-31 00:00:00,2014-02-12 00:00:00,SO65494,,10-4030-021206,21206
65495,2014-01-31 00:00:00,2014-02-12 00:00:00,SO65495,,10-4030-017917,17917
65496,2014-01-31 00:00:00,2014-02-12 00:00:00,SO65496,,10-4030-014323,14323
65497,2014-01-31 00:00:00,2014-02-12 00:00:00,SO65497,,10-4030-012573,12573
65498,2014-01-31 00:00:00,2014-02-12 00:00:00,SO65498,,10-4030-026602,26602
65499,2014-01-31 00:00:00,2014-02-12 00:00:00,SO65499,,10-4030-022373,22373
65500,2014-01-31 00:00:00,2014-02-12 00:00:00,SO65500,,10-4030-026728,26728
65501,2014-01-31 00:00:00,2014-02-12 00:00:00,SO65501,,10-4030-023372,23372
65502,2014-01-31 00:00:00,2014-02-12 00:00:00,SO65502,,10-4030-023161,23161
65503,2014-01-31 00:00:00,2014-02-12 00:00:00,SO65503,,10-4030-013697,13697
65504,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65504,,10-4030-017248,17248
65505,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65505,,10-4030-020252,20252
65506,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65506,,10-4030-018897,18897
65507,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65507,,10-4030-028139,28139
65508,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65508,,10-4030-025814,25814
65509,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65509,,10-4030-017231,17231
65510,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65510,,10-4030-017093,17093
65511,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65511,,10-4030-017849,17849
65512,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65512,,10-4030-015067,15067
65513,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65513,,10-4030-027683,27683
65514,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65514,,10-4030-029353,29353
65515,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65515,,10-4030-023293,23293
65516,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65516,,10-4030-021936,21936
65517,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65517,,10-4030-020655,20655
65518,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65518,,10-4030-020408,20408
65519,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65519,,10-4030-012969,12969
65520,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65520,,10-4030-011711,11711
65521,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65521,,10-4030-020099,20099
65522,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65522,,10-4030-017863,17863
65523,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65523,,10-4030-021703,21703
65524,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65524,,10-4030-018156,18156
65525,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65525,,10-4030-015658,15658
65526,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65526,,10-4030-019330,19330
65527,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65527,,10-4030-024696,24696
65528,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65528,,10-4030-019470,19470
65529,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65529,,10-4030-018033,18033
65530,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65530,,10-4030-012509,12509
65531,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65531,,10-4030-021125,21125
65532,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65532,,10-4030-012652,12652
65533,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65533,,10-4030-029472,29472
65534,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65534,,10-4030-023596,23596
65535,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65535,,10-4030-029383,29383
65536,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65536,,10-4030-027334,27334
65537,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65537,,10-4030-011680,11680
65538,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65538,,10-4030-012158,12158
65539,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65539,,10-4030-017360,17360
65540,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65540,,10-4030-016067,16067
65541,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65541,,10-4030-012904,12904
65542,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65542,,10-4030-028548,28548
65543,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65543,,10-4030-021193,21193
65544,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65544,,10-4030-026153,26153
65545,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65545,,10-4030-025958,25958
65546,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65546,,10-4030-024247,24247
65547,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65547,,10-4030-027598,27598
65548,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65548,,10-4030-027692,27692
65549,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65549,,10-4030-011038,11038
65550,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65550,,10-4030-026694,26694
65551,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65551,,10-4030-023510,23510
65552,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65552,,10-4030-023189,23189
65553,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65553,,10-4030-021152,21152
65554,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65554,,10-4030-017678,17678
65555,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65555,,10-4030-018108,18108
65556,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65556,,10-4030-018060,18060
65557,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65557,,10-4030-011237,11237
65558,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65558,,10-4030-015702,15702
65559,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65559,,10-4030-014260,14260
65560,2014-02-01 00:00:00,2014-02-13 00:00:00,SO65560,,10-4030-012349,12349
65561,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65561,,10-4030-018140,18140
65562,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65562,,10-4030-016298,16298
65563,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65563,,10-4030-012022,12022
65564,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65564,,10-4030-011852,11852
65565,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65565,,10-4030-016634,16634
65566,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65566,,10-4030-026769,26769
65567,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65567,,10-4030-017281,17281
65568,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65568,,10-4030-018261,18261
65569,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65569,,10-4030-016318,16318
65570,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65570,,10-4030-013847,13847
65571,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65571,,10-4030-027622,27622
65572,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65572,,10-4030-024726,24726
65573,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65573,,10-4030-012097,12097
65574,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65574,,10-4030-026198,26198
65575,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65575,,10-4030-011276,11276
65576,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65576,,10-4030-015413,15413
65577,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65577,,10-4030-013303,13303
65578,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65578,,10-4030-021292,21292
65579,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65579,,10-4030-022340,22340
65580,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65580,,10-4030-019636,19636
65581,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65581,,10-4030-017265,17265
65582,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65582,,10-4030-024322,24322
65583,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65583,,10-4030-013206,13206
65584,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65584,,10-4030-016369,16369
65585,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65585,,10-4030-016501,16501
65586,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65586,,10-4030-022730,22730
65587,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65587,,10-4030-014841,14841
65588,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65588,,10-4030-014691,14691
65589,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65589,,10-4030-014182,14182
65590,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65590,,10-4030-017822,17822
65591,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65591,,10-4030-012304,12304
65592,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65592,,10-4030-025652,25652
65593,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65593,,10-4030-025535,25535
65594,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65594,,10-4030-016932,16932
65595,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65595,,10-4030-011648,11648
65596,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65596,,10-4030-013486,13486
65597,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65597,,10-4030-011689,11689
65598,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65598,,10-4030-012091,12091
65599,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65599,,10-4030-014458,14458
65600,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65600,,10-4030-012558,12558
65601,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65601,,10-4030-012976,12976
65602,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65602,,10-4030-015841,15841
65603,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65603,,10-4030-015897,15897
65604,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65604,,10-4030-015535,15535
65605,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65605,,10-4030-015985,15985
65606,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65606,,10-4030-028531,28531
65607,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65607,,10-4030-028684,28684
65608,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65608,,10-4030-027120,27120
65609,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65609,,10-4030-016594,16594
65610,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65610,,10-4030-015122,15122
65611,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65611,,10-4030-017913,17913
65612,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65612,,10-4030-027709,27709
65613,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65613,,10-4030-014667,14667
65614,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65614,,10-4030-021408,21408
65615,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65615,,10-4030-014238,14238
65616,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65616,,10-4030-027097,27097
65617,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65617,,10-4030-026638,26638
65618,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65618,,10-4030-023168,23168
65619,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65619,,10-4030-017690,17690
65620,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65620,,10-4030-017345,17345
65621,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65621,,10-4030-017870,17870
65622,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65622,,10-4030-018057,18057
65623,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65623,,10-4030-016575,16575
65624,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65624,,10-4030-016207,16207
65625,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65625,,10-4030-011112,11112
65626,2014-02-02 00:00:00,2014-02-14 00:00:00,SO65626,,10-4030-012354,12354
65627,2014-02-03 00:00:00,2014-02-15 00:00:00,SO65627,,10-4030-016204,16204
65628,2014-02-03 00:00:00,2014-02-15 00:00:00,SO65628,,10-4030-011212,11212
